Borough,CONDOMINIUMS COMPARABLE PROPERTIES Boro-Block-Lot,CONDOMINIUMS COMPARABLE PROPERTIES Condo Section,CONDOMINIUMS COMPARABLE PROPERTIES Address,CONDOMINIUMS COMPARABLE PROPERTIES Neighborhood,CONDOMINIUMS COMPARABLE PROPERTIES Building Classification,CONDOMINIUMS COMPARABLE PROPERTIES Total Units,CONDOMINIUMS COMPARABLE PROPERTIES Year Built,CONDOMINIUMS COMPARABLE PROPERTIES Gross SqFt,CONDOMINIUMS COMPARABLE PROPERTIES Estimated Gross Income,CONDOMINIUMS COMPARABLE PROPERTIES Gross Income per SqFt,CONDOMINIUMS COMPARABLE PROPERTIES Estimated Expense,CONDOMINIUMS COMPARABLE PROPERTIES Expense per SqFt,CONDOMINIUMS COMPARABLE PROPERTIES Net Operating Income,CONDOMINIUMS COMPARABLE PROPERTIES Full Market Value,CONDOMINIUMS COMPARABLE PROPERTIES Market Value per SqFt,COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1 Neighborhood,COMPARABLE RENTAL 1 Building Classification,COMPARABLE RENTAL 1 Total Units,COMPARABLE RENTAL 1 Year Built,COMPARABLE RENTAL 1 Gross SqFt,COMPARABLE RENTAL 1 Estimated Gross Income,COMPARABLE RENTAL 1 Gross Income per SqFt,COMPARABLE RENTAL 1 Estimated Expense,COMPARABLE RENTAL 1 Expense per SqFt,COMPARABLE RENTAL 1 Net Operating Income,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1 Market Value per SqFt,COMPARABLE RENTAL 1 Distance from Condo in miles,COMPARABLE RENTAL 2 Boro-Block-Lot,COMPARABLE RENTAL 2 Address,COMPARABLE RENTAL 2 Neighborhood,COMPARABLE RENTAL 2 Building Classification,COMPARABLE RENTAL 2 Total Units,COMPARABLE RENTAL 2 Year Built,COMPARABLE RENTAL 2 Gross SqFt,COMPARABLE RENTAL 2 Estimated Gross Income,COMPARABLE RENTAL 2 Gross Income per SqFt,COMPARABLE RENTAL 2 Estimated Expense,COMPARABLE RENTAL 2 Expense per SqFt,COMPARABLE RENTAL 2 Net Operating Income,COMPARABLE RENTAL 2 Full Market Value,COMPARABLE RENTAL 2 Market Value per SqFt,COMPARABLE RENTAL 2 Distance from Condo in miles,COMPARABLE RENTAL 3 Boro-Block-Lot,COMPARABLE RENTAL 3 Address,COMPARABLE RENTAL 3 Neighborhood,COMPARABLE RENTAL 3 Building Classification,COMPARABLE RENTAL 3 Total Units,COMPARABLE RENTAL 3 Year Built,COMPARABLE RENTAL 3 Gross SqFt,COMPARABLE RENTAL 3 Estimated Gross Income,COMPARABLE RENTAL 3 Gross Income per SqFt,COMPARABLE RENTAL 3 Estimated Expense,COMPARABLE RENTAL 3 Expense per SqFt,COMPARABLE RENTAL 3 Net Operating Income,COMPARABLE RENTAL 3 Full Market Value,COMPARABLE RENTAL 3 Market Value per SqFt,COMPARABLE RENTAL 3 Distance from Condo in miles
Brooklyn,3-00052-7501,1731-R1,85 ADAMS STREET,DOWNTOWN-FULTON FERRY,R4-CONDOMINIUM,79,2006,87554,1978720,22.6,577856,6.6,1400864,10238001,116.93,3-00042-0018,254 WATER STREET,DOWNTOWN-FULTON FERRY,D8-ELEVATOR,26,2002,28358,530948,18.72,164180,5.79,366768,2636000,92.95,0.24,3-00221-0020,80 CRANBERRY STREET,BROOKLYN HEIGHTS,D6-ELEVATOR,137,1900,108780,2458853,22.6,985722,9.06,1473131,10766000,98.97,0.32,3-00235-0046,136 HICKS STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,46,1920,"48,414","1,129,535",23.33,"395,281",8.16,"734,254","5,357,000",110.65,0.52
Brooklyn,3-00053-7501,1735-R1,100 JAY STREET,DOWNTOWN-FULTON FERRY,R4-CONDOMINIUM,266,2006,301131,6805561,22.6,1987465,6.6,4818096,35211998,116.93,3-00271-0001,205 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,364,2003,242752,6397996,26.36,2762431,11.38,3635565,26305000,108.36,0.82,3-00042-0018,254 WATER STREET,DOWNTOWN-FULTON FERRY,D8-ELEVATOR,26,2002,28358,530948,18.72,164180,5.79,366768,2636000,92.95,0.19,3-00221-0020,80 CRANBERRY STREET,BROOKLYN HEIGHTS,D6-ELEVATOR,137,1900,"108,780","2,458,853",22.60,"985,722",9.06,"1,473,131","10,766,000",98.97,0.36
Brooklyn,3-00055-7501,1058-R1,79 BRIDGE STREET,DOWNTOWN-FULTON FERRY,R4-CONDOMINIUM,37,1920,35464,780563,22.01,232998,6.57,547565,4009999,113.07,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.94,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.89,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.05
Brooklyn,3-00055-7502,1703-R1,206 FRONT STREET,DOWNTOWN-FULTON FERRY,R4-CONDOMINIUM,31,2006,35389,778912,22.01,232506,6.57,546406,3765999,106.42,3-00055-0043,185 YORK STREET,DOWNTOWN-FULTON FERRY,D7-ELEVATOR,17,2009,21000,516810,24.61,200550,9.55,316260,645000,30.71,0,3-00042-0018,254 WATER STREET,DOWNTOWN-FULTON FERRY,D8-ELEVATOR,26,2002,28358,530948,18.72,164180,5.79,366768,2636000,92.95,0.05,3-00036-0016,16 WATER STREET,DOWNTOWN-FULTON FERRY,D5-ELEVATOR,23,1910,"50,932","1,260,523",24.75,"501,279",9.84,"759,244","5,517,000",108.32,0.42
Brooklyn,3-00169-7501,1273-R1,53 BOERUM PLACE,DOWNTOWN-FULTON MALL,R4-CONDOMINIUM,99,2003,73232,2122996,28.99,636899,8.7,1486097,11155002,152.32,3-00407-0026,126 4 AVENUE,GOWANUS,D1-ELEVATOR,56,2006,62292,1805674,28.99,321025,5.15,1484649,5220000,83.8,0.72,3-00237-0054,25 MONROE PLACE,BROOKLYN HEIGHTS,D3-ELEVATOR,67,1938,60720,1755986,28.92,642481,10.58,1113505,8360000,137.68,0.5,3-00254-0013,131 JORALEMON STREET,BROOKLYN HEIGHTS,D1-ELEVATOR,36,1917,"24,192","767,065",31.71,"279,375",11.55,"487,690","3,638,000",150.38,0.38
Brooklyn,3-00176-7501,1980-R1,75 SMITH STREET,BOERUM HILL,R4-CONDOMINIUM,50,2007,56769,1324988,23.34,409872,7.22,915116,6677002,117.62,3-00407-0026,126 4 AVENUE,GOWANUS,D1-ELEVATOR,56,2006,62292,1805674,28.99,321025,5.15,1484649,5220000,83.8,0.61,3-00275-0001,200 CLINTON STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,94,1926,73032,1704846,23.34,527223,7.22,1177623,8592000,117.65,0.42,3-00254-0081,142 REMSEN STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,51,1936,"41,250","899,903",21.82,"437,207",10.60,"462,696","3,390,000",82.18,0.49
Brooklyn,3-00179-7501,0139-R1,503 ATLANTIC AVENUE,BOERUM HILL,R2-CONDOMINIUM,9,1900,8000,176080,22.01,81520,10.19,94560,694999,86.87,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,27144,525261,19.35,226573,8.35,298688,2142000,78.91,0.21,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.25,3-01959-0027,80 GREENE AVENUE,FORT GREENE,D9-ELEVATOR,97,1982,"71,470","2,033,930",28.46,"931,596",13.03,"1,102,334","7,926,000",110.90,0.67
Brooklyn,3-00180-7501,1409-R1,560 STATE STREET,BOERUM HILL,R2-CONDOMINIUM,39,1990,42550,936526,22.01,279554,6.57,656972,4811001,113.07,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,27144,525261,19.35,226573,8.35,298688,2142000,78.91,0.17,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.38,3-02119-0010,301 CUMBERLAND STREET,FORT GREENE,D9-ELEVATOR,40,1928,"19,350","572,963",29.61,"260,769",13.48,"312,194","2,340,000",120.93,0.40
Brooklyn,3-00180-7502,1719-R1,556 STATE STREET,BOERUM HILL,R4-CONDOMINIUM,71,2006,70037,1541514,22.01,460143,6.57,1081371,7919009,113.07,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,27144,525261,19.35,226573,8.35,298688,2142000,78.91,0.17,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.38,3-02119-0010,301 CUMBERLAND STREET,FORT GREENE,D9-ELEVATOR,40,1928,"19,350","572,963",29.61,"260,769",13.48,"312,194","2,340,000",120.93,0.40
Brooklyn,3-00185-7501,0063-R1,497 PACIFIC STREET,BOERUM HILL,R2-CONDOMINIUM,11,1922,12998,310002,23.85,148801,11.45,161201,1174000,90.32,3-00198-0065,303 BERGEN STREET,BOERUM HILL,C1-WALK-UP,11,1915,11000,262297,23.85,125789,11.44,136508,994000,90.36,0.16,3-00172-0064,375 STATE STREET,DOWNTOWN-FULTON MALL,C1-WALK-UP,20,1905,15200,302081,19.87,71984,4.74,230097,1620000,106.58,0.16,3-00183-0047,373 PACIFIC STREET,BOERUM HILL,C1-WALK-UP,14,1930,"10,375","309,133",29.80,"106,216",10.24,"202,917","1,521,000",146.60,0.25
Brooklyn,3-00185-7502,1977-R1,52 3 AVENUE,BOERUM HILL,R2-CONDOMINIUM,15,2005,19605,381121,19.44,152448,7.78,228673,1639001,83.6,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.27,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,27144,525261,19.35,226573,8.35,298688,2142000,78.91,0.25,3-00268-0039,54 LIVINGSTON STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,32,1900,"21,040","409,047",19.44,"195,029",9.27,"214,018","1,529,000",72.67,0.71
Brooklyn,3-00193-7501,0929-R1,40 DEAN STREET,BOERUM HILL,R2-CONDOMINIUM,22,2002,26677,587161,22.01,175268,6.57,411893,3015999,113.06,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.31,3-00311-0036,197 KANE STREET,COBBLE HILL,C1-WALK-UP,13,1900,8600,247992,28.84,85467,9.94,162525,1220000,141.86,0.32,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,0.69
Brooklyn,3-00193-7502,1896-R1,52 DEAN STREET,BOERUM HILL,R2-CONDOMINIUM,23,2006,29086,565432,19.44,226173,7.78,339259,2432001,83.61,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.31,3-00268-0039,54 LIVINGSTON STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,32,1900,21040,409047,19.44,195029,9.27,214018,1529000,72.67,0.3,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,0.69
Brooklyn,3-00207-7501,0123-R1,55 POPLAR STREET,BROOKLYN HEIGHTS,R4-CONDOMINIUM,57,1910,52396,1153236,22.01,344242,6.57,808994,5862995,111.9,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.96,3-00311-0036,197 KANE STREET,COBBLE HILL,C1-WALK-UP,13,1900,8600,247992,28.84,85467,9.94,162525,1220000,141.86,1.03,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.21
Brooklyn,3-00207-7502,0321-R1,75 POPLAR STREET,BROOKLYN HEIGHTS,R4-CONDOMINIUM,56,1910,74131,1983746,26.76,714149,9.63,1269597,9177007,123.79,3-00268-0039,54 LIVINGSTON STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,32,1900,21040,409047,19.44,195029,9.27,214018,1529000,72.67,0.66,3-00311-0036,197 KANE STREET,COBBLE HILL,C1-WALK-UP,13,1900,8600,247992,28.84,85467,9.94,162525,1220000,141.86,1.03,3-02407-0012,198 SOUTH 1 STREET,WILLIAMSBURG-SOUTH,D9-ELEVATOR,15,1906,"12,630","338,037",26.76,"169,113",13.39,"168,924","1,221,000",96.67,1.89
Brooklyn,3-00245-7501,2150-R1,360 FURMAN STREET,BROOKLYN HEIGHTS,R4-CONDOMINIUM,438,2008,628669,15886466,25.27,5004205,7.96,10882261,78988986,125.64,3-00271-0001,205 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,364,2003,242752,6397996,26.36,2762431,11.38,3635565,26305000,108.36,0.61,3-00234-0024,169 COLUMBIA HEIGHTS,BROOKLYN HEIGHTS,D9-ELEVATOR,122,1903,78096,1961181,25.11,941262,12.05,1019919,7406000,94.83,0.34,3-00253-0007,99 JORALEMON STREET,BROOKLYN HEIGHTS,D3-ELEVATOR,32,1922,"30,480","770,233",25.27,"242,740",7.96,"527,493","3,829,000",125.62,0.28
Brooklyn,3-00258-7501,1015-R1,60 STATE STREET,BROOKLYN HEIGHTS,R4-CONDOMINIUM,11,2001,21259,467911,22.01,139672,6.57,328239,2403998,113.08,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.23,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.8,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.19
Brooklyn,3-00265-7501,0849-R1,64 COURT STREET,BROOKLYN HEIGHTS,R4-CONDOMINIUM,33,1921,32500,715325,22.01,257517,7.92,457808,3352998,103.17,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.15,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.46,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,0.83
Brooklyn,3-00269-7501,1702-R1,110 LIVINGSTON STREET,DOWNTOWN-FULTON MALL,R4-CONDOMINIUM,299,1926,324465,8552897,26.36,3506688,10.81,5046209,36510998,112.53,3-00275-0001,200 CLINTON STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,94,1926,73032,1704846,23.34,527223,7.22,1177623,8592000,117.65,0.24,3-00254-0066,110 REMSEN STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,15,1900,13258,333054,25.12,111830,8.43,221224,1606000,121.13,0.27,3-00237-0037,115 HENRY STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,42,1921,"31,692","947,093",29.88,"376,744",11.89,"570,349","4,273,000",134.83,0.39
Brooklyn,3-00277-7501,1467-R1,125 COURT STREET,BOERUM HILL,R4-CONDOMINIUM,321,2005,248762,7482761,30.08,2850813,11.46,4631948,34691000,139.45,3-00254-0013,131 JORALEMON STREET,BROOKLYN HEIGHTS,D1-ELEVATOR,36,1917,24192,767065,31.71,279375,11.55,487690,3638000,150.38,0.3,3-00178-0016,404 STATE STREET,BOERUM HILL,D1-ELEVATOR,60,1928,29214,878686,30.08,334700,11.46,543986,4074000,139.45,0.46,3-00237-0037,115 HENRY STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,42,1921,"31,692","947,093",29.88,"376,744",11.89,"570,349","4,273,000",134.83,0.46
Brooklyn,3-00280-7502,0841-R1,25 BERGEN STREET,BOERUM HILL,R4-CONDOMINIUM,14,1910,19388,426730,22.01,127379,6.57,299351,2192000,113.06,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.33,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.37,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,0.76
Brooklyn,3-00286-7501,0051-R1,158 ATLANTIC AVENUE,COBBLE HILL,R2-CONDOMINIUM,20,1900,9924,234703,23.65,55376,5.58,179327,1275982,128.58,3-00280-0027,16 DEAN STREET,BOERUM HILL,C1-WALK-UP,16,1900,7624,246127,32.28,68439,8.98,177688,1323000,173.53,0.13,3-00302-0040,198 COURT STREET,COBBLE HILL,C7-WALK-UP,16,1900,8736,193800,22.18,78948,9.04,114852,840000,96.15,0.16,3-00291-0033,155 AMITY STREET,COBBLE HILL,C1-WALK-UP,16,1910,"8,000","232,302",29.04,"109,046",13.63,"123,256","925,000",115.63,0.12
Brooklyn,3-00300-7501,1221-R1,401 HICKS STREET,COBBLE HILL,R2-CONDOMINIUM,59,2004,84695,1704063,20.12,528260,6.24,1175803,8405998,99.25,3-00305-0001,419 HICKS STREET,COBBLE HILL,C1-WALK-UP,114,1870,90288,2680530,29.69,1709296,18.93,971234,7280000,80.63,0.05,3-00284-0025,108 ATLANTIC AVENUE,COBBLE HILL,C7-WALK-UP,12,1915,11490,221823,19.31,91256,7.94,130567,936000,81.46,0.15,3-00307-0006,265 CLINTON STREET,COBBLE HILL,C1-WALK-UP,14,1931,"9,500","191,117",20.12,"89,743",9.45,"101,374","725,000",76.32,0.21
Brooklyn,3-00304-7501,2255-R1,414 HICKS STREET,COBBLE HILL-WEST,R4-CONDOMINIUM,3,2009,61991,991236,15.99,346933,5.6,644303,4361043,70.35,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,27144,525261,19.35,226573,8.35,298688,2142000,78.91,1.18,3-02104-0008,299 ADELPHI STREET,FORT GREENE,D9-ELEVATOR,71,1927,44046,827639,18.79,409988,9.31,417651,3001000,68.13,1.56,3-01042-0059,257 15 STREET,PARK SLOPE SOUTH,D1-ELEVATOR,24,2002,"21,056","311,116",14.78,"178,463",8.48,"132,653","915,000",43.46,1.73
Brooklyn,3-00320-7501,0084-R1,10208 KANE STREET,COBBLE HILL-WEST,R4-CONDOMINIUM,70,1921,71212,1384361,19.44,567588,7.97,816773,5070988,71.21,3-00268-0039,54 LIVINGSTON STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,32,1900,21040,409047,19.44,195029,9.27,214018,1529000,72.67,0.56,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.83,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.21
Brooklyn,3-00320-7502,0441-R1,63 TIFFANY PLACE,COBBLE HILL-WEST,R4-CONDOMINIUM,70,1917,84000,1632960,19.44,734832,8.75,898128,6439004,76.65,3-00268-0039,54 LIVINGSTON STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,32,1900,21040,409047,19.44,195029,9.27,214018,1529000,72.67,0.56,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.83,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.21
Brooklyn,3-00320-7503,0665-R1,29 TIFFANY PLACE,COBBLE HILL-WEST,R4-CONDOMINIUM,71,1930,79058,1740067,22.01,713427,9.02,1026640,7518001,95.09,3-00311-0036,197 KANE STREET,COBBLE HILL,C1-WALK-UP,13,1900,8600,247992,28.84,85467,9.94,162525,1220000,141.86,0.19,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.83,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.21
Brooklyn,3-00321-7501,0044-R1,501 HICKS STREET,COBBLE HILL,R2-CONDOMINIUM,34,1922,36973,695092,18.8,312791,8.46,382301,2747002,74.3,3-00343-0007,156 UNION STREET,CARROLL GARDENS,C7-WALK-UP,9,1920,8025,98107,12.23,44772,5.58,53335,1104000,137.57,0.2,3-00344-0048,203 PRESIDENT STREET,CARROLL GARDENS,C1-WALK-UP,8,1920,10374,97619,9.41,30416,2.93,67203,1011000,97.46,0.23,3-00306-0026,290 CLINTON STREET,COBBLE HILL,C1-WALK-UP,22,1900,"8,565","229,612",26.81,"98,553",11.51,"131,059","947,000",110.57,0.18
Brooklyn,3-00336-7501,0154-R1,158 SACKETT STREET,COBBLE HILL-WEST,R2-CONDOMINIUM,10,1986,8888,186737,21.01,84080,9.46,102657,751999,84.61,3-00339-0053,265 UNION STREET,CARROLL GARDENS,C1-WALK-UP,16,1920,9090,303305,33.37,109555,12.05,193750,1439000,158.31,0.3,3-00355-0009,154 CARROLL STREET,CARROLL GARDENS,C1-WALK-UP,16,1915,11700,245857,21.01,106801,9.13,139056,1021000,87.26,0.25,3-00319-0030,131 COLUMBIA STREET,COBBLE HILL-WEST,C1-WALK-UP,16,1910,"6,240","112,608",18.05,"74,584",11.95,"38,024","121,000",19.39,0.15
Brooklyn,3-00336-7502,0888-R1,156 SACKETT STREET,COBBLE HILL-WEST,R4-CONDOMINIUM,20,2000,24122,530925,22.01,238916,9.9,292009,2138000,88.63,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.65,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.92,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.29
Brooklyn,3-00348-7501,1454-R1,69 CARROLL STREET,COBBLE HILL-WEST,R4-CONDOMINIUM,13,2005,15394,338822,22.01,138917,9.02,199905,1463999,95.1,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.74,3-00268-0039,54 LIVINGSTON STREET,BROOKLYN HEIGHTS,D9-ELEVATOR,32,1900,21040,409047,19.44,195029,9.27,214018,1529000,72.67,0.79,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,"39,770","875,152",22.01,"261,107",6.57,"614,045","4,497,000",113.08,0.99
Brooklyn,3-00364-7501,1220-R1,653 HICKS STREET,CARROLL GARDENS,R4-CONDOMINIUM,40,2004,56542,1244489,22.01,472906,8.36,771583,5524001,97.7,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,1.04,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.88,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,1.37
Brooklyn,3-00396-7501,0764-R1,318 WARREN STREET,BOERUM HILL,R2-CONDOMINIUM,48,1910,63000,1216530,19.31,425786,6.76,790744,5670000,90,3-00396-0053,311 BALTIC STREET,BOERUM HILL,C1-WALK-UP,20,1900,17640,439765,24.93,189101,10.72,250664,1821000,103.23,0,3-00390-0026,40 WYCKOFF STREET,BOERUM HILL,C1-WALK-UP,25,1900,22000,363986,16.54,107161,4.87,256825,1859000,84.5,0.05,3-00312-0038,251 KANE STREET,COBBLE HILL,C1-WALK-UP,12,1910,"11,000","234,960",21.36,"120,120",10.92,"114,840","842,000",76.55,0.13
Brooklyn,3-00403-7504,0812-R1,209 SMITH STREET,CARROLL GARDENS,R4-CONDOMINIUM,6,2000,6652,129315,19.44,61664,9.27,67651,456998,68.7,3-00311-0036,197 KANE STREET,COBBLE HILL,C1-WALK-UP,13,1900,8600,247992,28.84,85467,9.94,162525,1220000,141.86,0.38,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.41,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,"9,875","309,659",31.36,"112,744",11.42,"196,915","1,470,000",148.86,0.60
Brooklyn,3-00403-7508,2350-R1,378 BALTIC STREET,CARROLL GARDENS,R4-CONDOMINIUM,36,2007,25047,584597,23.34,204609,8.17,379988,2771999,110.67,3-00451-0025,344 CARROLL STREET,GOWANUS,D9-ELEVATOR,101,1985,72552,1601357,22.07,645639,8.9,955718,4995000,68.85,0.37,3-00407-0026,126 4 AVENUE,GOWANUS,D1-ELEVATOR,56,2006,62292,1805674,28.99,321025,5.15,1484649,5220000,83.8,0.5,3-00275-0001,200 CLINTON STREET,BROOKLYN HEIGHTS,D7-ELEVATOR,94,1926,"73,032","1,704,846",23.34,"527,223",7.22,"1,177,623","8,592,000",117.65,0.52
Brooklyn,3-00421-7501,0943-R1,344 DE GRAW STREET,CARROLL GARDENS,R4-CONDOMINIUM,26,2000,33198,645369,19.44,225879,6.8,419490,3012003,90.73,3-00171-0049,337 STATE STREET,DOWNTOWN-FULTON MALL,D1-ELEVATOR,60,1930,39770,875152,22.01,261107,6.57,614045,4497000,113.08,0.6,3-00263-0044,18 SIDNEY PLACE,BROOKLYN HEIGHTS,D9-ELEVATOR,18,1900,9875,309659,31.36,112744,11.42,196915,1470000,148.86,0.63,3-02108-0021,25 LAFAYETTE AVENUE,FORT GREENE,D9-ELEVATOR,35,1900,"27,144","525,261",19.35,"226,573",8.35,"298,688","2,142,000",78.91,0.91
